Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU),Salinity (PSU)
1751029349.262448,33.4304624,-111.9282449,2.7760999675750733,30.53,8.72,-0.07,23.1,128.3,9.29,-8.41,0.09,54.57,0.008169860705222467
1751029350.263031,33.4304594,-111.9282451,2.732100057220459,30.54,8.71,-0.07,264.4,128.3,9.28,-8.27,0.08,54.45,0.11199634862052603
1751029351.2571082,33.4304567,-111.928245,2.6671,30.52,8.72,-0.08,551.2,128.3,9.28,-8.76,0.10,54.49,0.23767346043912893
1751029352.2558665,33.4304546,-111.928245,2.6390998836517334,30.53,8.60,-0.08,625.8,128.1,9.26,-8.60,0.09,54.66,0.27081025895182725
1751029353.256191,33.430453,-111.9282451,2.6491001125335694,30.53,8.76,-0.08,403.2,128.1,9.27,-8.50,0.07,54.55,0.17240023855632922
1751029354.2531228,33.4304517,-111.9282452,2.652099895095825,30.55,8.68,-0.08,117.7,128.1,9.27,-8.56,0.06,54.45,0.04886333853310075
1751029355.262578,33.4304504,-111.9282453,2.66109995803833,30.54,8.71,-0.08,23.9,127.9,9.26,-8.14,0.07,54.52,0.008505822273908399
1751029356.2850742,33.4304486,-111.9282452,2.675099897003174,30.54,8.71,-0.08,33.7,127.9,9.26,-9.20,-0.02,54.68,0.012681621902749025
1751029357.2522664,33.4304468,-111.9282449,2.6870999809265137,30.58,8.72,-0.08,33.8,127.9,9.26,-8.70,0.18,54.47,0.012713449467972367
1751029358.2522895,33.4304449,-111.9282445,2.6961000438690186,30.58,8.70,-0.07,41.3,127.8,9.24,-8.24,0.13,54.37,0.015934083203531922
1751029359.2597167,33.4304431,-111.928244,2.6991000648498535,30.59,8.71,-0.08,378.3,127.8,9.23,-8.23,0.09,54.45,0.161323689181789
1751029360.263395,33.4304413,-111.9282434,2.683100032424927,30.58,8.72,-0.08,536.1,127.8,9.23,-8.44,0.06,54.60,0.23071077063798406
1751029361.262925,33.4304396,-111.9282427,2.676100062942505,30.61,8.71,-0.08,637.4,127.6,9.21,-8.92,-0.07,54.45,0.2755582186149196
1751029362.2833474,33.4304377,-111.928242,2.6870999809265137,30.63,8.72,-0.07,277.3,127.6,9.22,-8.68,0.05,54.46,0.11737151476564965
1751029363.2645555,33.4304362,-111.9282412,2.6921000953674317,30.61,8.72,-0.08,119.3,127.6,9.23,-8.86,0.02,54.58,0.04949291133020632
1751029364.2742972,33.4304346,-111.9282405,2.6961000438690186,30.59,8.71,-0.08,281.4,127.0,9.18,-8.53,0.06,54.73,0.11923441236682168
1751029365.2617636,33.4304331,-111.92824,2.6980998989105225,30.59,8.71,-0.07,722.7,127.0,9.17,-8.48,0.11,54.55,0.31382332645232325
1751029366.2623162,33.4304314,-111.9282394,2.7021000858306885,30.56,8.71,-0.08,1174,127.0,9.17,-8.76,0.14,54.50,0.5194276279392697
1751029367.2733855,33.4304299,-111.9282388,2.719100045776367,30.63,8.72,-0.08,1043,127.1,9.16,-8.69,0.10,54.63,0.45863588076669454
1751029368.2733097,33.4304286,-111.9282381,2.720099973297119,30.63,8.70,-0.08,612.7,127.1,9.17,-8.72,0.02,54.75,0.2644549814156532
1751029369.2612844,33.4304271,-111.9282376,2.7181001182556153,30.62,8.71,-0.08,433.9,127.1,9.18,-8.30,0.12,54.57,0.18553780892481586
1751029370.2736108,33.4304258,-111.9282371,2.723099994277954,30.65,8.71,-0.08,316.8,127.1,9.18,-8.21,0.01,54.54,0.13441158820276852
1751029371.2724113,33.4304246,-111.9282366,2.7181001182556153,30.64,8.70,-0.08,307.2,127.1,9.18,-8.13,0.04,54.63,0.13027861813276087
1751029372.273521,33.4304238,-111.9282362,2.723099994277954,30.66,8.70,-0.07,321.3,127.1,9.18,-8.25,0.10,54.68,0.13633572010943457
1751029373.2722607,33.4304229,-111.9282358,2.743099975204468,30.71,8.71,-0.08,437.3,127.1,9.17,-8.32,0.01,54.52,0.186703606303222
1751029374.3461714,33.4304219,-111.9282355,2.723099994277954,30.70,8.57,-0.08,435.9,127.1,9.17,-8.22,0.06,54.47,0.18612683024979434
1751029375.2720554,33.430421,-111.9282354,2.6931000228881836,30.68,8.71,-0.08,150.6,127.1,9.18,-8.54,0.03,54.60,0.06283525307258761
1751029376.2750592,33.4304199,-111.9282351,2.6970999713897705,30.62,8.70,-0.08,125.2,127.1,9.19,-8.21,0.12,54.69,0.05201477171416606
1751029377.2736702,33.4304188,-111.9282346,2.7051001068115235,30.62,8.70,-0.08,586.2,127.1,9.18,-7.72,0.10,54.55,0.252729553301575
1751029378.2720551,33.4304176,-111.928234,2.7021000858306885,30.70,8.71,-0.08,767.4,127.1,9.16,-8.27,0.02,54.51,0.3331953220116553
1751029379.2812588,33.4304167,-111.9282335,2.7010999198913574,30.74,8.71,-0.08,713.5,127.1,9.15,-8.09,0.10,54.65,0.30879428635830447
1751029380.2848592,33.4304163,-111.9282329,2.7021000858306885,30.73,8.70,-0.07,253.6,127.1,9.17,-8.39,0.11,54.76,0.10693966906548792
1751029381.2854455,33.4304173,-111.9282314,2.6951001163482666,30.75,8.71,-0.08,494.1,127.1,9.16,-8.14,0.16,54.56,0.21146125012541866
1751029382.2810888,33.4304187,-111.92823,2.6901000019073487,30.77,8.70,-0.07,964.3,127.1,9.14,-8.02,0.02,54.50,0.4215862279593391
1751029383.2808323,33.4304194,-111.9282292,2.7131000038146973,30.73,8.71,-0.08,1323,127.1,9.14,-7.28,0.14,54.65,0.5863620007847764
1751029384.3447757,33.4304196,-111.9282286,2.7121000762939453,30.71,8.71,-0.08,935.4,127.1,9.15,-6.77,0.15,54.60,0.4089591457260685
1751029385.349922,33.4304198,-111.9282278,2.7010999198913574,30.70,8.71,-0.08,412.3,127.1,9.17,-6.50,0.09,54.51,0.17580847813158423
1751029386.2822375,33.4304202,-111.9282266,2.7140999313354492,30.68,8.71,-0.08,103.1,127.1,9.18,-6.29,0.02,54.46,0.0424778542735087
1751029387.2857819,33.4304209,-111.9282251,2.724099921798706,30.62,8.70,-0.08,72.3,127.1,9.19,-6.62,0.04,54.58,0.02927785930081194
1751029388.2825592,33.4304216,-111.9282236,2.726100015258789,30.58,8.70,-0.08,85.3,127.0,9.19,-6.93,0.01,54.58,0.034902903384332065
1751029389.2806928,33.4304223,-111.928222,2.726100015258789,30.59,8.72,-0.08,386.8,127.0,9.18,-6.65,0.12,54.55,0.16503388067210986
1751029390.3546216,33.4304232,-111.9282202,2.720099973297119,30.60,8.74,-0.08,527.3,127.0,9.18,-4.64,0.02,54.48,0.22673014317784643
1751029391.3459983,33.4304241,-111.9282185,2.717099952316284,30.66,8.70,-0.08,511.1,127.0,9.16,-6.68,0.15,54.58,0.2193193466800365
1751029392.3453457,33.4304249,-111.9282169,2.7100999828338623,30.69,8.70,-0.08,159.3,127.0,9.17,-6.70,0.13,54.71,0.06654896161482227
1751029393.3441987,33.4304257,-111.9282158,2.7021000858306885,30.70,8.71,-0.08,15.7,127.0,9.17,-6.74,0.14,54.52,0.005062495108388382
1751029394.343059,33.4304266,-111.9282145,2.6991000648498535,30.74,8.70,-0.08,12.4,126.9,9.16,-6.93,0.06,54.47,0.0037225785764428867
1751029395.343616,33.4304274,-111.9282138,2.683100032424927,30.71,8.72,-0.08,298.6,126.9,9.16,-6.78,0.14,54.58,0.12638602195162812
1751029396.3464527,33.4304283,-111.9282131,2.675099897003174,30.70,8.70,-0.08,313.1,126.9,9.16,-6.93,0.04,54.70,0.13268100643779351
1751029397.3443518,33.4304291,-111.9282119,2.670100020980835,30.70,8.70,-0.08,493.0,127.0,9.16,-6.79,0.07,54.55,0.21118174181330593
1751029398.346498,33.4304298,-111.9282108,2.662099885559082,30.72,8.72,-0.08,221.5,127.0,9.16,-6.60,-0.00,54.50,0.09316459305406806
1751029399.3437576,33.4304301,-111.9282102,2.657100009536743,30.72,8.71,-0.08,226.3,127.0,9.16,-8.14,0.06,54.50,0.09522537034511756
1751029400.3429623,33.4304307,-111.9282096,2.659100102996826,30.70,8.71,-0.08,43.7,127.0,9.17,-8.31,0.03,54.62,0.016924415604022004
1751029401.343572,33.4304314,-111.9282089,2.6531000610351563,30.67,8.70,-0.08,56.0,127.0,9.17,-7.68,-0.00,54.45,0.02222927071127612
1751029402.3441129,33.430432,-111.9282084,2.6390998836517334,30.70,8.71,-0.08,68.6,127.0,9.17,-7.35,0.09,54.38,0.027638958953967088
1751029403.3467035,33.4304324,-111.9282081,2.6280999656677246,30.73,8.71,-0.08,72.6,126.9,9.16,-7.22,0.19,54.52,0.029342249431568886
1751029404.34284,33.4304327,-111.928208,2.6390998836517334,30.74,8.71,-0.07,115.0,126.9,9.15,-6.96,0.02,54.74,0.04752637736544358
1751029405.3443806,33.4304328,-111.928208,2.657100009536743,30.74,8.71,-0.08,91.7,126.9,9.15,-7.07,0.02,54.56,0.037539107905356035
1751029406.3450146,33.4304328,-111.9282077,2.6471000190734864,30.69,8.51,-0.08,94.0,126.9,9.16,-7.12,0.04,54.52,0.03856383835931682
1751029407.3430393,33.4304328,-111.9282075,2.6320999141693115,30.66,8.67,-0.08,21.1,126.9,9.16,-6.66,0.05,54.67,0.0073059826342086465
1751029408.342864,33.4304332,-111.928208,2.6331000801086426,30.67,8.70,-0.08,39.9,126.9,9.16,-6.82,0.15,54.76,0.01530258316839766
1751029409.344845,33.4304349,-111.9282094,2.6261001106262207,30.72,8.70,-0.08,147.0,126.8,9.15,-5.69,0.09,54.58,0.061245901176249146
1751029410.3448021,33.430436,-111.9282103,2.6241000171661377,30.73,8.71,-0.08,312.7,126.8,9.15,-5.27,0.14,54.58,0.13243156726084543
1751029411.3436031,33.4304407,-111.92821,2.6491001125335694,30.71,8.72,-0.08,301.8,126.8,9.15,-5.19,0.04,54.74,0.12776891860966139
1751029412.3480396,33.4304485,-111.9282101,2.65509991607666,30.67,8.70,-0.08,188.4,126.8,9.16,-5.75,0.14,54.82,0.07904689649781269
1751029413.34559,33.4304568,-111.9282101,2.6850998874664307,30.68,8.71,-0.08,23.1,126.8,9.16,-5.64,0.07,54.64,0.00814187514418586
1751029414.3441641,33.4304654,-111.9282098,2.7630999561309815,30.65,8.71,-0.08,9.0,126.8,9.17,-5.47,0.12,54.63,0.0023945485425490684
1751029415.345527,33.4304741,-111.9282078,2.8260999198913574,30.63,8.71,-0.08,16.1,126.8,9.16,-5.45,0.03,54.76,0.005235284354620783
1751029416.3436923,33.4304831,-111.9282074,2.8780999656677246,30.63,8.72,-0.08,18.5,126.8,9.16,-5.53,0.03,54.81,0.006226544310874828
1751029417.3434138,33.4304914,-111.9282062,2.9681001182556153,30.63,8.71,-0.08,16.1,126.8,9.16,-5.43,0.04,54.62,0.005235284354620771
1751029418.3433669,33.4305004,-111.9282058,3.044100093460083,30.60,8.72,-0.08,353.9,126.7,9.15,-5.26,0.09,54.57,0.150660525009675
1751029419.3434923,33.4305089,-111.9282044,3.1241000171661377,30.62,8.73,-0.08,351.4,126.7,9.15,-5.43,0.06,54.75,0.1495149330758505
1751029420.344096,33.4305175,-111.9282041,3.2061000343322754,30.65,8.71,-0.08,520.3,126.7,9.14,-5.44,0.13,54.84,0.22342045946847439
1751029421.3490112,33.4305264,-111.9282035,3.297100114440918,30.66,8.72,-0.08,192.7,126.6,9.14,-5.48,0.09,54.63,0.08090660498079626
1751029422.3477235,33.430535,-111.9282028,3.4010999675750733,30.67,8.72,-0.08,207.2,126.6,9.14,-5.43,0.04,54.58,0.08711278176504952
1751029423.3427098,33.4305435,-111.9282018,3.482100057220459,30.67,8.72,-0.08,65.3,126.6,9.14,-5.35,0.02,54.74,0.026234726925287354
1751029424.3537533,33.4305523,-111.9282017,3.5790999408721924,30.67,8.72,-0.08,65.5,126.5,9.14,-5.22,0.10,54.81,0.02632085319617402
1751029425.3461785,33.4305609,-111.9282009,3.6410999771118164,30.69,8.72,-0.08,58.0,126.5,9.14,-5.15,0.11,54.59,0.02308124554698081
1751029426.3459318,33.4305698,-111.9282007,3.6190999027252198,30.69,8.72,-0.08,37.9,126.5,9.14,-4.94,0.18,54.54,0.01443830243243191
1751029427.3439357,33.430579,-111.9282003,3.3950999256134033,30.68,8.72,-0.08,246.2,126.5,9.13,-4.85,0.05,54.66,0.10385653734992785
1751029428.3437963,33.4305876,-111.9281997,2.475100087738037,30.67,8.72,-0.08,255.2,126.5,9.13,-5.01,-0.00,54.72,0.10775209357294492
1751029429.3464985,33.4305966,-111.9281994,2.739100026702881,30.68,8.72,-0.08,305.4,126.5,9.13,-5.01,0.12,54.55,0.12939971952240367
1751029430.3453236,33.4306053,-111.9281991,3.3961000915527344,30.67,8.72,-0.08,97.0,126.5,9.14,-5.00,-0.00,54.49,0.039867464303267534
1751029431.3495755,33.4306141,-111.9281981,2.550099897003174,30.65,8.72,-0.08,108.5,126.5,9.14,-4.99,0.04,54.62,0.04482087234749188
1751029432.34376,33.4306229,-111.9281975,1.8721000429153443,30.65,8.72,-0.08,167.9,126.5,9.14,-4.97,0.02,54.72,0.07028658754099745
1751029433.3445446,33.430632,-111.9281973,2.1200999494552613,30.66,8.72,-0.08,171.1,126.6,9.14,-4.99,-0.02,54.54,0.07164458947345896
1751029434.349428,33.4306409,-111.9281965,2.2100999828338623,30.66,8.73,-0.08,170.2,126.6,9.14,-4.84,0.07,54.48,0.07125882897441675
1751029435.3477216,33.4306496,-111.9281958,2.4551001068115235,30.66,8.73,-0.08,101.3,126.6,9.14,-4.96,0.06,54.63,0.04172178490963367
1751029436.3483865,33.4306584,-111.9281953,2.7131000038146973,30.65,8.73,-0.08,163.2,126.6,9.15,-4.90,0.09,54.74,0.06827193704495933
1751029437.3455386,33.4306674,-111.928195,2.78009991607666,30.65,8.73,-0.08,172.1,126.6,9.15,-5.03,0.07,54.56,0.07208711234840603
1751029438.3431487,33.4306763,-111.9281946,2.8901000495910645,30.65,8.73,-0.08,145.3,126.6,9.15,-4.91,-0.02,54.51,0.060600268643584074
1751029439.3451774,33.4306851,-111.9281938,1.9561000343322754,30.64,8.73,-0.08,80.7,126.7,9.16,-5.03,-0.03,54.67,0.03288228408945757
1751029440.343386,33.430694,-111.9281932,2.198100018119812,30.65,8.73,-0.08,49.6,126.7,9.16,-5.08,-0.00,54.76,0.01948147238492146
1751029441.347504,33.430703,-111.9281928,1.9730999942779541,30.65,8.73,-0.08,42.2,126.8,9.16,-4.87,-0.02,54.58,0.01629727955381254
1751029442.343883,33.4307117,-111.9281926,1.8051000114440918,30.65,8.73,-0.08,32.1,126.8,9.16,-4.80,0.11,54.52,0.011967558600246503
1751029443.3437386,33.4307206,-111.9281928,1.8400999780654907,30.65,8.72,-0.08,412.8,126.8,9.16,-4.91,0.01,54.65,0.17619665788405717
1751029444.3598282,33.4307294,-111.9281927,2.1250999446868897,30.65,8.73,-0.08,413.1,126.9,9.16,-4.88,0.05,54.72,0.17632781891901156
1751029445.3469863,33.4307379,-111.9281926,2.738100099182129,30.65,8.72,-0.08,667.3,126.9,9.16,-4.89,0.05,54.54,0.28867712663981193
1751029446.3452156,33.4307465,-111.9281926,2.8710999961853028,30.64,8.74,-0.08,288.7,126.9,9.17,-5.03,0.02,54.49,0.12227454095455317
1751029447.350803,33.4307557,-111.9281926,3.103100108718872,30.63,8.73,-0.08,391.8,127.1,9.18,-5.05,0.00,54.68,0.16708875179675767
1751029448.3493555,33.4307644,-111.9281925,3.230099963760376,30.63,8.73,-0.08,157.3,127.1,9.19,-5.03,0.08,54.80,0.0657685527405387
1751029449.343717,33.4307733,-111.9281924,2.9510999198913574,30.62,8.73,-0.08,185.8,127.1,9.19,-4.91,-0.00,54.61,0.07800703913417431
1751029450.3482533,33.430782,-111.9281924,2.8831000801086426,30.59,8.74,-0.08,84.5,127.2,9.20,-5.03,0.06,54.55,0.0345515310137699
1751029451.346115,33.4307906,-111.9281924,3.113100099182129,30.59,8.74,-0.08,77.2,127.2,9.20,-5.03,0.09,54.62,0.03140726947697297
1751029452.3462045,33.4307995,-111.9281924,2.27409999332428,30.58,8.73,-0.08,275.1,127.2,9.20,-5.08,0.05,54.65,0.11653330454551161
1751029453.3452098,33.4308081,-111.9281922,1.9101000305175782,30.59,8.74,-0.08,305.7,127.3,9.20,-4.97,0.02,54.51,0.12975386133399575
1751029454.3478925,33.4308168,-111.928192,2.146099972343445,30.59,8.73,-0.08,371.5,127.3,9.20,-4.81,0.04,54.45,0.15835764557697118
1751029455.3489757,33.4308255,-111.928192,2.475100087738037,30.60,8.73,-0.08,248.1,127.3,9.20,-4.93,0.05,54.49,0.1048353183456475
1751029456.3545086,33.4308344,-111.928192,2.7690999980926514,30.61,8.74,-0.08,219.8,127.6,9.22,-4.71,0.07,54.66,0.09263042167918668
1751029457.3558211,33.4308432,-111.9281919,2.0711000438690186,30.60,8.73,-0.08,232.0,127.6,9.23,-4.38,0.11,54.50,0.09789884143236292
1751029458.3554657,33.430852,-111.9281922,3.033099937057495,30.59,8.73,-0.08,139.6,127.6,9.23,-4.36,0.04,54.41,0.05822499799755058
1751029459.3499422,33.4308606,-111.9281921,2.170100020980835,30.57,8.73,-0.08,128.6,127.9,9.25,-4.37,0.07,54.44,0.05352533466732126
1751029460.3504689,33.4308695,-111.9281922,2.3090999599456787,30.58,8.73,-0.08,246.0,127.9,9.25,-4.31,0.02,54.57,0.10397002738585556
1751029461.3468962,33.430878,-111.9281921,2.1961000438690186,30.57,8.73,-0.08,512.9,127.9,9.24,-4.33,0.05,54.50,0.220496968798172
1751029462.3485372,33.4308868,-111.9281922,2.916100072479248,30.57,8.74,-0.08,608.1,128.1,9.26,-4.44,0.06,54.44,0.2627153521648175
1751029463.355155,33.4308955,-111.928192,2.3350999828338623,30.57,8.73,-0.08,567.8,128.1,9.26,-4.54,0.08,54.47,0.24480416163936802
1751029464.348683,33.4309041,-111.9281924,2.285100030517578,30.57,8.73,-0.08,326.2,128.1,9.27,-4.66,-0.00,54.60,0.13869995935736293
1751029465.3556013,33.4309128,-111.9281924,2.3841000076293946,30.58,8.73,-0.08,308.2,128.3,9.27,-4.57,0.12,54.54,0.13086261408247013
1751029466.354926,33.4309217,-111.9281923,2.721099900817871,30.59,8.73,-0.08,168.2,128.3,9.28,-4.46,0.07,54.45,0.07049671901670035
1751029467.3548162,33.4309304,-111.9281924,2.1970999713897705,30.59,8.73,-0.08,150.7,128.3,9.28,-4.52,0.08,54.44,0.06298758585399597
1751029468.3654807,33.4309391,-111.9281922,1.7831000562667847,30.60,8.73,-0.08,84.5,128.3,9.27,-4.24,0.08,54.65,0.034544664197375924
1751029469.3675652,33.4309477,-111.9281921,1.9090999837875366,30.60,8.73,-0.08,436.9,128.3,9.27,-4.25,0.15,54.60,0.18692506431755315
1751029470.3550687,33.4309564,-111.9281921,2.0091000076293946,30.61,8.74,-0.08,415.5,128.3,9.27,-4.14,0.13,54.52,0.17751420794225703
1751029471.3547082,33.4309653,-111.9281921,2.1751000162124634,30.63,8.73,-0.08,406.7,128.3,9.27,-4.31,0.09,54.52,0.17359745385926478
1751029472.354527,33.4309743,-111.9281922,2.28609995803833,30.63,8.73,-0.08,179.1,128.3,9.27,-4.23,0.13,54.77,0.07511743444207752
1751029473.3544807,33.4309833,-111.9281921,2.412099885559082,30.62,8.73,-0.08,234.0,128.3,9.27,-4.31,0.09,54.78,0.09872209000677878
1751029474.363882,33.430992,-111.928192,2.475100087738037,30.63,8.73,-0.08,242.7,128.4,9.28,-4.21,0.08,54.64,0.10244874002240412
1751029475.3640242,33.431001,-111.9281921,2.5590999599456787,30.63,8.73,-0.08,465.0,128.4,9.27,-4.26,0.02,54.61,0.19914909577056855
1751029476.375011,33.4310094,-111.928192,2.920100020980835,30.65,8.73,-0.08,462.2,128.4,9.27,-4.26,0.12,54.83,0.19784239497033362
1751029477.3643124,33.4310181,-111.9281921,2.267100023841858,30.67,8.73,-0.08,953.7,128.4,9.25,-4.27,0.04,54.83,0.4175913639070949
1751029478.3680382,33.4310266,-111.9281922,2.1530999418258667,30.67,8.73,-0.08,695.4,128.4,9.26,-4.33,0.10,54.61,0.301116675340259
1751029479.3650138,33.4310353,-111.9281921,2.427099990463257,30.68,8.73,-0.08,647.9,128.4,9.26,-4.33,0.08,54.54,0.2798598407885957
1751029480.366254,33.431044,-111.9281922,2.933100032424927,30.69,8.73,-0.08,326.2,128.5,9.27,-4.50,0.10,54.72,0.13838008087062412
1751029481.3633873,33.4310527,-111.9281921,2.5620999809265137,30.69,8.73,-0.08,219.6,128.5,9.28,-4.35,0.12,54.77,0.09240226310995568
1751029482.3633833,33.4310617,-111.9281921,2.6241000171661377,30.69,8.73,-0.08,377.2,128.5,9.27,-4.40,0.10,54.57,0.1605341181919608
1751029483.3654537,33.4310704,-111.9281921,2.8281000133514405,30.70,8.73,-0.08,206.9,128.5,9.27,-4.31,0.14,54.52,0.0869338850543459
1751029484.374395,33.4310794,-111.9281921,2.2730999465942383,30.70,8.73,-0.08,212.2,128.5,9.27,-4.31,0.19,54.78,0.0892080174408399
1751029485.3626106,33.4310879,-111.9281921,1.8311000343322754,30.71,8.73,-0.08,62.0,128.5,9.27,-4.26,0.10,54.56,0.024793361110001126
1751029486.3834524,33.4310967,-111.928192,1.8031000371932984,30.72,8.72,-0.08,161.7,128.6,9.28,-4.34,0.10,54.47,0.06753776991028902
1751029487.3854094,33.4311053,-111.9281923,2.597100066757202,30.73,8.72,-0.08,211.7,128.6,9.27,-4.36,0.08,54.56,0.08894219899955934
1751029488.3861513,33.4311141,-111.9281923,2.243099975204468,30.74,8.72,-0.08,181.2,128.6,9.27,-4.54,0.16,54.71,0.07585760487450667
1751029489.373511,33.4311228,-111.9281921,1.857100057220459,30.75,8.72,-0.08,229.4,128.5,9.27,-3.74,0.05,54.55,0.09650110427909896
1751029490.3753788,33.4311314,-111.928192,2.3241000648498535,30.74,8.72,-0.08,279.4,128.5,9.27,-3.77,0.08,54.48,0.11802905941040408
1751029491.373812,33.4311401,-111.928192,2.549099969482422,30.75,8.72,-0.08,228.3,128.5,9.27,-3.66,0.05,54.48,0.09602894590759359
1751029492.3732965,33.431149,-111.9281919,3.0151000495910645,30.76,8.71,-0.08,180.9,128.4,9.26,-3.75,0.08,54.71,0.07570005442783855
1751029493.3731213,33.4311574,-111.9281917,2.9631000038146973,30.76,8.72,-0.08,100.5,128.4,9.26,-3.93,0.07,54.65,0.041297127543232184
1751029494.3727396,33.4311659,-111.9281917,2.3991001125335694,30.76,8.72,-0.08,99.7,128.4,9.26,-3.89,0.04,54.53,0.040954264866377064
1751029495.3757668,33.4311745,-111.9281917,2.0440999742507935,30.76,8.71,-0.08,159.7,128.3,9.25,-3.94,0.19,54.52,0.06663028810976131
1751029496.3736274,33.4311833,-111.9281918,2.032100009536743,30.75,8.71,-0.08,146.7,128.3,9.25,-3.87,0.07,54.76,0.06108208380540716
1751029497.3839216,33.4311918,-111.9281919,2.16109995803833,30.75,8.71,-0.08,220.2,128.3,9.25,-3.94,0.05,54.76,0.09255328762353983
1751029498.3839111,33.4312004,-111.928192,2.2901000257492066,30.76,8.72,-0.08,160.6,128.3,9.25,-4.07,0.08,54.55,0.06701523415989406
1751029499.4452314,33.4312095,-111.9281921,2.4570999618530274,30.76,8.72,-0.08,223.0,128.3,9.25,-4.12,0.07,54.51,0.09373654209595478
1751029500.3855255,33.4312178,-111.9281921,2.3750999446868897,30.76,8.71,-0.08,144.0,128.3,9.25,-4.17,0.04,54.65,0.059915521969356005
1751029501.3840623,33.4312266,-111.9281923,2.007100033378601,30.77,8.71,-0.08,143.6,128.1,9.24,-4.14,0.15,54.73,0.05973289905496914
1751029502.3844335,33.4312354,-111.9281921,1.9930999752044678,30.77,8.71,-0.08,66.8,128.1,9.24,-4.19,0.06,54.54,0.026826428207726793
1751029503.3862357,33.4312442,-111.9281921,2.1760999437332154,30.77,8.71,-0.08,417.0,128.1,9.23,-4.26,0.07,54.49,0.17762190180549522
1751029504.4450662,33.4312534,-111.9281922,1.6571000095367432,30.77,8.71,-0.08,417.1,128.0,9.22,-4.23,0.04,54.49,0.1776655360309184
1751029505.4482708,33.4312619,-111.9281921,2.4940999027252198,30.77,8.71,-0.08,507.1,128.0,9.22,-4.27,0.09,54.65,0.21709388815253777
1751029506.3821645,33.4312701,-111.928192,3.1840999599456787,30.77,8.71,-0.08,196.5,128.0,9.23,-4.80,0.12,54.65,0.08236270553045855
1751029507.4430926,33.4312793,-111.928192,2.3151000019073487,30.77,8.71,-0.08,197.0,127.8,9.21,-8.52,0.08,54.52,0.08257680198651347
1751029508.4448771,33.431288,-111.9281919,1.8441000457763672,30.76,8.72,-0.08,116.9,127.8,9.22,-8.63,0.10,54.53,0.04832121607262282
